pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,disc_year,discoverymethod,sy_dist
"OGLE-2018-BLG-0298L b","OGLE-2018-BLG-0298L",,7.56000000,44.49597698,,2022,"Microlensing",6540.00000000
"OGLE-2013-BLG-0102L b","OGLE-2013-BLG-0102L",,12.30000000,4100.00000000,,2014,"Microlensing",3040.00000000
"Kepler-948 b","Kepler-948",7.76846622000,1.85000000,4.08000000,841.00,2016,"Transit",868.01700000
"TOI-1472 b","TOI-1472",6.36338574000,4.05800000,18.05000000,891.00,2024,"Transit",121.84000000
"Kepler-1894 c","Kepler-1894",5.05368985000,1.21000000,1.92000000,1007.00,2023,"Transit",935.19100000
"TOI-532 b","TOI-532",2.32665080000,5.82000000,61.50000000,867.00,2021,"Transit",135.04700000
"Kepler-1996 b","Kepler-1996",32.37618300000,2.26000000,5.73000000,392.00,2023,"Transit",440.56100000
"LP 714-47 b","LP 714-47",4.05203700000,4.70000000,30.80000000,700.00,2020,"Transit",52.61600000
"TOI-921 b","TOI-921",5.12871907628,3.53409617,12.20000000,951.00,2026,"Transit",294.01500000
"Kepler-1278 b","Kepler-1278",3.23941344000,1.01000000,1.01000000,1213.00,2016,"Transit",889.42600000
"HD 106270 b","HD 106270",1888.00000000000,12.40000000,3623.24383980,,2011,"Radial Velocity",93.80800000
"Kepler-1977 b","Kepler-1977",4.53702121000,1.66000000,3.39000000,798.00,2023,"Transit",592.71100000
"HATS-10 b","HATS-10",3.31284600000,10.86152100,167.17858000,1407.00,2015,"Transit",534.88900000
"Kepler-1801 c","Kepler-1801",116.58318300000,2.91000000,8.80000000,371.00,2023,"Transit",839.33200000
"Kepler-472 b","Kepler-472",4.17625551400,3.22000000,10.50000000,876.00,2016,"Transit",306.60200000
"Kepler-1129 b","Kepler-1129",24.33978040000,2.96000000,9.06000000,737.00,2016,"Transit",1183.88000000
"Kepler-1275 b","Kepler-1275",3.65691115000,1.48000000,2.79000000,1368.00,2016,"Transit",1153.98000000
"Kepler-1052 c","Kepler-1052",180.92172900000,2.30000000,5.90000000,302.00,2023,"Transit",943.44400000
"HATS-61 b","HATS-61",7.81795300000,13.39475500,1080.62200000,1226.10,2018,"Transit",679.76100000
"Kepler-656 c","Kepler-656",5.25449393000,1.41000000,2.57000000,975.00,2023,"Transit",890.35200000
"Kepler-1471 c","Kepler-1471",11.60448810000,1.88000000,4.19000000,841.00,2023,"Transit",978.67800000
"Kepler-60 c","Kepler-60",8.91870000000,1.90000000,3.85000000,1023.00,2012,"Transit",1025.10000000
"Kepler-784 c","Kepler-784",17.15723600000,1.55000000,3.02000000,844.00,2023,"Transit",1303.72000000
"WASP-49 b","WASP-49",2.78174000000,12.44199000,117.59710000,1400.00,2012,"Transit",194.55300000
"WASP-15 b","WASP-15",3.75210000000,15.80469000,171.62820000,1676.00,2009,"Transit",282.09100000
"Kepler-1869 c","Kepler-1869",1.71682830400,0.74000000,0.33000000,1455.00,2023,"Transit",113.02500000
"Kepler-1987 c","Kepler-1987",3.64830183000,1.33000000,2.33000000,860.00,2023,"Transit",595.68300000
"Kepler-1669 d","Kepler-1669",4.72941177000,1.22000000,1.98000000,669.00,2023,"Transit",543.44400000
"Kepler-1870 b","Kepler-1870",3.60694003100,2.10143764,5.07000000,1046.00,2021,"Transit",407.21600000
"K2-8 c","K2-8",5.06416000000,2.41000000,6.39000000,801.00,2016,"Transit",403.51300000
"Kepler-1339 b","Kepler-1339",1.34155512700,0.71000000,0.28500000,1642.00,2016,"Transit",371.04900000
"Kepler-865 c","Kepler-865",6.20920207000,0.89000000,0.64000000,914.00,2023,"Transit",586.13700000
"Kepler-2000 c","Kepler-2000",20.61803480000,1.57000000,3.09000000,359.00,2023,"Transit",320.58800000
"Kepler-864 c","Kepler-864",2.42150341000,1.62000000,3.26000000,1532.00,2023,"Transit",2022.90000000
"Kepler-1905 b","Kepler-1905",3.42392993000,1.44607340,2.69000000,1212.00,2021,"Transit",1051.53000000
"Kepler-230 c","Kepler-230",91.77324200000,2.04000000,4.82000000,359.00,2014,"Transit",740.75400000
"Kepler-1839 b","Kepler-1839",5.05675983400,1.94937590,4.46000000,1049.00,2021,"Transit",1136.60000000
"Kepler-694 b","Kepler-694",6.36584161200,2.80000000,8.25000000,914.00,2016,"Transit",1023.06000000
"K2-32 e","K2-32",4.34934000000,1.21200000,2.10000000,1066.00,2019,"Transit",157.68200000
"Kepler-1984 b","Kepler-1984",1.99281233900,6.81000000,37.30000000,675.00,2023,"Transit",
"Kepler-1987 b","Kepler-1987",2.34586300200,1.23000000,2.04000000,997.00,2023,"Transit",595.68300000
"Kepler-919 b","Kepler-919",11.04603384000,2.25000000,5.69000000,869.00,2016,"Transit",1119.87000000
"Kepler-1181 c","Kepler-1181",8.93484887000,1.83000000,4.01000000,1124.00,2023,"Transit",938.41700000
"Kepler-1858 b","Kepler-1858",88.07160187000,2.42168247,6.44000000,330.00,2021,"Transit",833.05500000
"Kepler-975 c","Kepler-975",5.05821338000,10.69000000,80.20000000,1168.00,2023,"Transit",426.08800000
"HD 95872 b","HD 95872",4375.00000000000,13.00000000,1188.68420000,,2015,"Radial Velocity",72.21950000
"Kepler-411 b","Kepler-411",3.00515600000,2.40100000,25.60000000,1138.00,2013,"Transit",153.67600000
"NGTS-16 b","NGTS-16",4.84532000000,14.57167491,211.99154747,1177.00,2021,"Transit",898.16800000
"K2-31 b","K2-31",1.25785000000,11.88154000,563.83042000,1688.00,2016,"Transit",110.52700000
"K2-39 b","K2-39",4.60543000000,6.27704000,28.60470000,1670.00,2016,"Transit",307.47000000
"HIP 38594 c","HIP 38594",3477.76800000000,7.94000000,48.40000000,,2020,"Radial Velocity",17.78860000
"Kepler-144 b","Kepler-144",5.88527300000,1.33000000,2.33000000,1253.00,2014,"Transit",384.91700000
"Kepler-1121 b","Kepler-1121",13.15141081000,1.91000000,4.31000000,1008.00,2016,"Transit",482.04700000
"HD 10442 b","HD 10442",1032.30000000000,13.60000000,472.61321000,,2014,"Radial Velocity",135.37400000
"Kepler-402 d","Kepler-402",8.92109900000,1.38000000,2.48000000,1006.00,2014,"Transit",625.33900000
"TOI-4515 b","TOI-4515",15.26644600000,12.17000000,637.00000000,705.00,2024,"Transit",193.49900000
"HAT-P-41 b","HAT-P-41",2.69405000000,22.97845000,378.21770000,1941.00,2012,"Transit",348.18500000
"AU Mic c","AU Mic",18.85902300000,2.79000000,14.46000000,424.70,2021,"Transit",9.72210000
"HAT-P-7 b","HAT-P-7",2.20474000000,16.92559000,584.80720000,2733.00,2008,"Transit",341.07900000
"AU Mic b","AU Mic",8.46344600000,4.79000000,8.99000000,554.80,2020,"Transit",9.72210000
"WASP-63 b","WASP-63",4.37808000000,15.80469000,117.59710000,1469.91,2012,"Transit",290.68400000
"TOI-3540 A b","TOI-3540 A",3.11999900000,23.53885947,375.03752026,1498.00,2022,"Transit",
"HATS-62 b","HATS-62",3.27688370000,11.82549500,56.89157000,1237.00,2018,"Transit",523.06700000
"Kepler-1690 b","Kepler-1690",234.63600000000,2.81109223,8.30000000,267.00,2020,"Transit",703.78900000
"Kepler-1118 b","Kepler-1118",38.67150750000,2.74000000,7.95000000,502.00,2016,"Transit",888.32500000
"Kepler-150 b","Kepler-150",3.42805400000,1.25000000,2.10000000,1131.00,2014,"Transit",891.09200000
"Kepler-1841 b","Kepler-1841",25.88599968000,1.48912557,2.82000000,542.00,2021,"Transit",631.70000000
"Kepler-620 b","Kepler-620",12.91375431000,3.32000000,11.00000000,849.00,2016,"Transit",1355.28000000
"HD 105618 b","HD 105618",10.02245000000,5.44000000,25.42627256,,2022,"Radial Velocity",70.08370000
"KMT-2016-BLG-1836L b","KMT-2016-BLG-1836L",,13.30000000,700.00000000,,2019,"Microlensing",7100.00000000
"NGTS-12 b","NGTS-12",7.53280600000,11.74703200,66.10864000,1257.00,2020,"Transit",446.44200000
"Kepler-1669 b","Kepler-1669",9.51216000000,2.78043818,8.15000000,530.00,2020,"Transit",543.44400000
"K2-341 b","K2-341",36.55255100000,3.21000000,10.40000000,598.00,2021,"Transit",421.40800000
"TOI-262 b","TOI-262",11.14529000000,2.07000000,4.94000000,584.00,2023,"Transit",43.93200000
"Kepler-347 d","Kepler-347",85.51734400000,3.04000000,9.48000000,482.00,2023,"Transit",1298.88000000
"55 Cnc e","55 Cnc",0.73654740000,1.87500000,7.99000000,1958.00,2004,"Radial Velocity",12.58550000
"K2-329 b","K2-329",12.45512250000,8.67576600,82.63580000,650.00,2020,"Transit",233.23700000
"Kepler-405 b","Kepler-405",10.61383900000,2.08000000,4.98000000,785.00,2014,"Transit",1065.08000000
"HIP 114933 b","HIP 114933",1481.60000000000,13.40000000,616.58710958,,2021,"Radial Velocity",101.76600000
"NGTS-18 b","NGTS-18",3.05125000000,13.56286665,129.99181846,1381.00,2021,"Transit",1096.19000000
"Kepler-129 b","Kepler-129",15.79000000000,2.40000000,20.00000000,910.00,2014,"Transit",408.84500000
"GJ 3082 b","GJ 3082",11.94900000000,2.79000000,8.20000000,,2020,"Radial Velocity",16.61860000
"HD 136352 b","HD 136352",11.57797000000,1.66400000,4.72000000,905.00,2019,"Radial Velocity",14.68200000
"HD 221420 b","HD 221420",10090.00000000000,12.00000000,7278.27052030,,2019,"Radial Velocity",31.14150000
"HD 136352 c","HD 136352",27.59221000000,2.91600000,11.24000000,677.00,2019,"Radial Velocity",14.68200000
"Kepler-1723 b","Kepler-1723",39.75289917000,2.88046569,8.65000000,568.00,2021,"Transit",811.27800000
"Kepler-1176 b","Kepler-1176",24.17385790000,2.45000000,6.57000000,595.00,2016,"Transit",864.69900000
"Kepler-1783 b","Kepler-1783",8.27744007100,1.31946731,2.30000000,1088.00,2021,"Transit",264.07800000
"TOI-6255 b","TOI-6255",0.23818244000,1.07900000,1.44000000,1256.46,2024,"Transit",20.31670000
"TOI-157 b","TOI-157",2.08454350000,14.41477400,375.03940000,1588.00,2020,"Transit",355.68300000
"OGLE-2017-BLG-0640L b","OGLE-2017-BLG-0640L",,13.50000000,514.88201934,,2024,"Microlensing",6630.00000000
"OGLE-2013-BLG-1761L b","OGLE-2013-BLG-1761L",,13.20000000,860.00000000,,2018,"Microlensing",6900.00000000
"OGLE-2017-BLG-1099L b","OGLE-2017-BLG-1099L",,13.10000000,959.84178914,,2021,"Microlensing",7250.00000000
"Kepler-1421 b","Kepler-1421",6.91311120000,0.93000000,0.74900000,1209.00,2016,"Transit",783.40100000
"Kepler-1442 b","Kepler-1442",81.41629410000,3.93000000,14.70000000,522.00,2016,"Transit",608.68000000
"Kepler-414 b","Kepler-414",4.70000000000,1.71000000,3.50000000,1024.00,2014,"Transit Timing Variations",413.46000000
"HD 13808 c","HD 13808",53.75300000000,3.13000000,9.96000000,,2021,"Radial Velocity",28.23050000
"TOI-1333 b","TOI-1333",4.72021900000,15.64776400,753.25710000,1679.00,2021,"Transit",200.49200000
"HD 13808 b","HD 13808",14.18150000000,3.35000000,11.20000000,,2021,"Radial Velocity",28.23050000
"HD 136352 d","HD 136352",107.24500000000,2.56200000,8.82000000,431.00,2019,"Radial Velocity",14.68200000
"K2-185 b","K2-185",10.61638400000,1.15000000,1.60000000,809.00,2018,"Transit",268.35700000
"K2-59 b","K2-59",20.69210000000,2.41000000,6.39000000,,2016,"Transit",311.31300000
"Kepler-1976 b","Kepler-1976",4.95931924400,12.21000000,,1103.00,2023,"Transit Timing Variations",1314.51000000
"HAT-P-61 b","HAT-P-61",1.90231289000,10.07687365,335.94462620,1505.00,2021,"Transit",338.84000000
"TOI-849 b","TOI-849",0.76554800000,3.64000000,41.80000000,1932.00,2020,"Transit",225.73400000
"Kepler-1491 c","Kepler-1491",61.56976500000,2.44000000,6.53000000,530.00,2023,"Transit",2065.59000000
"Kepler-1834 c","Kepler-1834",0.76669151700,1.22000000,1.98000000,1541.00,2023,"Transit",500.39500000
"Kepler-1518 c","Kepler-1518",9.63102580000,2.90000000,8.75000000,1094.00,2023,"Transit",903.51000000
"TIC 270471727 b","TIC 270471727",10.45623256647,2.75029559,8.00000000,1147.10,2026,"Transit",182.10400000
"Kepler-348 c","Kepler-348",17.26542700000,1.33000000,2.33000000,888.00,2014,"Transit",570.78300000
"Kepler-1200 b","Kepler-1200",1.11854971700,1.06000000,1.20000000,1174.00,2016,"Transit",588.71500000
"HD 204941 b","HD 204941",1733.00000000000,10.10000000,73.10090000,,2011,"Radial Velocity",28.71650000
"HD 68988 c","HD 68988",16000.00000000000,12.20000000,4776.96095721,,2021,"Radial Velocity",60.84470000
"HD 101581 b","HIP 56998",4.46569000000,0.95600000,0.82700000,834.00,2025,"Transit",12.77810000
"OGLE-2017-BLG-0406L b","OGLE-2017-BLG-0406L",,14.20000000,130.00000000,,2020,"Microlensing",5200.00000000
"KMT-2017-BLG-0428L b","KMT-2017-BLG-0428L",,2.23000000,5.59000000,,2023,"Microlensing",5400.00000000
"Kepler-698 b","Kepler-698",16.32976218000,3.68000000,13.10000000,727.00,2016,"Transit",1995.57000000
"WASP-121 b","WASP-121",1.27492504000,19.52604438,371.85923619,2409.00,2016,"Transit",269.89800000
"GJ 536 c","GJ 536",32.76100000000,2.30000000,5.89000000,290.50,2025,"Radial Velocity",10.40920000
"TOI-663 b","TOI-663",2.59890200000,2.27000000,4.45000000,674.00,2024,"Transit",64.23080000
"TOI-1259 A b","TOI-1259 A",3.47797800000,11.45557828,140.16232749,963.00,2021,"Transit",118.10600000
"Qatar-4 b","Qatar-4",1.80535640000,12.72221500,1938.76300000,1385.00,2017,"Transit",329.03600000
"K2-113 b","K2-113",5.81768500000,12.14000000,410.00070000,1098.00,2017,"Transit",635.72200000
"TOI-150.01","TOI-150",5.85748700000,14.06729500,797.75330000,1404.50,2019,"Transit",336.26700000
"TOI-2107 b","TOI-2107",2.45454670000,13.57407563,263.79757781,1397.00,2024,"Transit",236.70500000
"Kepler-1321 b","Kepler-1321",11.12830484000,4.92000000,21.50000000,408.00,2016,"Transit",769.14600000
"HD 10180 h","HD 10180",2205.00000000000,9.40000000,64.40000000,,2010,"Radial Velocity",38.96070000
"HD 7924 b","HD 7924",5.39792000000,,2058.25676373,825.90,2008,"Radial Velocity",16.99220000
"HIP 57274 d","HIP 57274",431.70000000000,14.20000000,167.40000000,,2011,"Radial Velocity",25.86180000
"HD 215152 e","HD 215152",25.19670000000,,975.41538108,,2018,"Radial Velocity",21.59740000
"KMT-2020-BLG-0414L c","KMT-2020-BLG-0414L",,11.90000000,8581.36698900,,2021,"Microlensing",1220.00000000
"GJ 328 b","GJ 328",3771.00000000000,13.30000000,797.74930157,,2013,"Radial Velocity",20.52660000
"HD 16175 b","HD 16175",990.00000000000,12.80000000,1875.18760130,,2009,"Radial Velocity",59.85900000
